时间,尾部烟道进口烟气温度,炉尾部烟道出口烟气温度,炉膛出口O2浓度1,炉膛出口O2浓度2,CO的浓度,炉膛第一烟道出口烟气温度,炉膛第一烟道入口烟气温度,活性炭喷射量,一次风机实际运行电流,二次风机实际运行电流,锅炉蒸汽量,二噁英排放浓度
2016-08-11 11:00:00,12626.010894775378,34648.0474243164,466.92824077606195,419.3851885795592,54.15741166472433,55616.71649169921,56763.933715820305,241.3275403976439,8948.894653320287,2260.0485916137686,1190.7956390380834,0.0
2016-08-11 12:00:00,12628.952392578112,34926.00024414062,455.25185441970814,409.15324020385737,60.56481373310082,56070.36016845703,57221.00390624999,241.3645472526549,8912.33795166013,2256.6840515136705,1211.250085830686,0.0
2016-08-11 13:00:00,12634.69671630858,34793.97009277343,482.50462293624867,435.0675950050353,64.61574122309682,55764.663879394524,56621.942199707024,241.36310148239124,8929.155044555637,2251.579875946044,1198.6375923156718,0.0
2016-08-11 14:00:00,12681.22853088377,34745.59228515624,445.9120326042174,398.3240780830382,555.4861174821846,56122.82189941406,53613.32006835937,241.33475494384749,8952.00231933591,2247.2396316528307,1192.488325119016,0.0
2016-08-11 15:00:00,12631.900894165025,34972.564086914055,446.49628877639765,398.5222220420837,63.97685059905046,56362.99597167968,54543.11499023437,241.35397005081157,8972.916656494117,2247.6527938842764,1205.1453189849822,0.000605342708681391
2016-08-11 16:00:00,12704.374023437482,35124.31707763671,447.0398116111755,399.54999351501453,41.759263128042214,56322.505187988274,54081.76947021484,241.3206501007079,9010.162017822238,2257.4826393127432,1207.0530185699433,0.000639182885853858
2016-08-11 17:00:00,12720.73330688475,35538.91430664062,446.0990686416625,400.5768513679504,66.86574020981774,56893.34393310546,54995.209289550774,241.29838275909407,9016.064788818334,2254.968742370604,1228.2170715332006,0.000572159213758159
2016-08-11 18:00:00,12640.022933959945,35505.70385742187,443.1375041007995,398.23888826370234,536.9166733622544,57012.33392333984,56119.482727050774,241.3345894813536,9024.693298339813,2259.1076354980455,1220.9315166473364,0.000875592635881897
2016-08-11 19:00:00,12497.551940917941,35603.043090820305,445.6620378494262,402.0601830482482,135.91203889250733,56961.05157470703,53235.62548828124,241.35957813262925,9035.219863891574,2266.37152481079,1231.3382472991923,0.00081799419946282
2016-08-11 20:00:00,12452.187713623027,35808.209106445305,463.82639455795277,419.31990909576405,558.7361056208604,57117.342102050774,55259.79803466796,241.33826780319202,9030.665542602514,2272.5034408569327,1237.5924434661842,0.000994590679597168
