二噁英排放浓度
0.007698427675242958
0.0272241159690339
0.0103899435003059
0.00930377048024096
0.00924252663245922
0.0291905566164743
0.00450055723139367
0.00669110976277661
0.0038959494132145603
0.0038643588245551204
0.00398455448975954
0.0036032803883130297
0.00860915226419763
0.0168727540359788
0.009531044501627093
0.00839803693840358
0.00871018190096289
0.0212148005343646
0.00911613477503258
0.008939406479247
0.00877027039934022
0.0327460081016749
0.0132492286273279
0.018749529515848996
0.0121333176147654
0.0270764122145734
0.0128478757127331
0.0134741957430592
0.0129985296791361
0.0307085337127592
0.0137912946803755
0.0360490831751866
0.0150894517067805
0.019794599179426997
0.0119208526235047
0.0117125316438317
0.011976485136716005
0.0182451336090595
0.0120232925050859
0.0181409981362261
0.0126001041031812
0.0254837402252563
0.00640440548960006
0.0123028171676885
0.00613384929024007
0.006055795440005111
0.0069300061905655285
0.0169448583831606
0.0135885078242574
0.0121879132220488
0.0134402184922567
0.0128600074382331
0.0131234250635321
0.0145098112575771
0.0133168319365323
0.0262678138947162
0.0150426963276726
0.0189903322864142
0.0140676174035289
0.0171836256408002
0.0131165903086903
0.0124490161144238
0.0124931330537355
0.0212153182647024
0.0155976698819507
0.0225236240572539
0.0060426512199545715
0.00916326552298607
0.0069076690026234795
0.0114597960588604
0.00751300021529844
0.00564198298802367
0.0121220494917999
0.0141108891145546
0.012462092396447
0.013393633352428998
0.0121001377604111
0.0166797039453821
0.0121339732148626
0.0165219788389375
0.0132029469187922
0.012299093052486
0.0117100394383327
0.0124834749690532
0.0116969552217406
0.0418080919600124
0.0135978780315876
0.0331853731616239
0.0120802643322735
0.013767565428547
0.0063227213023492
0.00533998587398364
0.00574016156696492
0.032059574685294995
0.00605771049747506
0.0325183461703279
0.0180061038181759
0.0437580869682091
0.0168557241757071
0.0132955285597693
0.0122045612313412
0.0462550910333178
0.00523612233345892
0.005149409059828821
0.005900724120003121
0.0507276336204872
0.00591604799351267
0.00605232174394273
0.0124298736426284
0.052918064450363
0.0126328195010933
0.047340812724912
0.0122215813793743
0.0172900347739613
0.012063009423944998
0.0131355976108595
0.0145549324806636
0.0180157563487913
0.0128355887064591
0.0113200037022015
0.00616771601778121
0.0360258151592729
0.00645767219984647
0.00640896197402026
0.00656147259657779
0.0729701224548453
0.0185919835887239
0.0354144369279389
0.0322544283753593
0.0160176494756968
0.0141358008139452
0.0232720236405741
0.0147393921889323
0.0538653338063921
0.0157563025549609
0.0439117092200106
0.0151777895155919
0.0386343505709054
0.0185799697884459
0.0140551761077454
0.0127557030401456
0.0185754039477986
0.014284058794889
0.041426964496561004
0.0142216386510155
0.0254742657635968
0.0138071741210514
0.0329104908617227
0.11391333669947196
0.015206602873965
0.0374183263937825
0.0394714712409192
0.026799759592247
0.0156730676105911
0.0274566328794506
0.0105419139618073
0.0337684688343133
0.0100375768011897
0.0151478549991921
0.00971708904665647
0.0111001466456824
0.0050565693465366
0.0513908649537925
0.0125466118631459
0.034666873868097005
0.0110678690201691
0.00566579510764546
0.00457831795550721
0.00490641885451486
0.00491633265327613
0.0179088676842483
0.00533890032415434
0.00637036750901559
0.0109869955354479
0.023663329238817
0.184225956846308
0.16993036186794105
0.0193187294107771
0.0523067382394831
0.0111729131542656
0.0472288636448387
0.0257735982864394
0.0049082536347546
0.0172099978235349
0.0059621829103508606
0.0109762432055546
0.0115434886781882
0.0360838822440366
0.0267750455941346
0.0174862735367521
0.0182106130913188
0.0207393244815061
0.0126868137849825
0.00439585456168064
0.004488300300735421
0.00828042922958533
0.0194654058739043
0.0401766352846357
0.0242142819178756
0.017014077068940002
0.0109478957217112
0.0108890132971411
0.0137876723864899
0.0106826908572342
0.0471659793693458
0.00994635420797845
0.0197098087786561
0.0109384237197157
0.011057631379995
0.019016314692725
0.0543944607780643
0.0287180585124476
0.0637300502515547
0.0508922508031064
0.0205384255319099
0.0956284481349964
0.0199278003194185
0.009506201890491941
0.0113577915376106
0.00623022277238593
0.00600732893176284
0.0101493803403687
0.0137238014622896
0.0230025843359019
0.0102253570483483
0.0106959647763016
0.0304194796369888
0.0724605433208249
0.0565745407147883
0.0108143991877393
0.0108211645328841
0.00488222781320152
0.00706353752562014
0.0217908800589003
0.0471537388247262
0.0199842050704432
0.0181108083532611
0.0499564454344314
0.0190891946068249
0.0158799618411219
0.016499761632026
0.00627143381813501
0.00514356429736591
0.0047418015726493285
0.01035903296513
0.0142805482281251
0.00460631173058561
0.004516954678282679
0.00675203838046483
0.00492856269567489
0.00682863259725611
0.0119363098766247
0.0165319058297792
0.0114457376339708
0.0200713648757164
0.0108071663059231
0.009261262736580421
0.0044040466837052894
0.011920701260898996
0.00471880976660313
0.0147188070897327
0.0039185985631102
0.0140449943728072
0.00501979883366147
0.00700339106378843
0.00495213970391216
0.00704648630026367
0.00588831122568735
0.0150295956325077
0.0056563200908064295
0.012950015556395
0.00540856225125964
0.0106056543090395
0.00711018179734197
0.0170985379995421
0.0106107555651335
0.019578578002869
0.0180794978333823
0.0155934799830342
0.0248283209702016
0.00877628735719698
0.00478841511336193
0.00553813661076265
0.00769928654496498
0.0336770237772283
0.004825759283181
0.021147220307595003
0.0053173279764823
0.00499826844961775
0.0056297471122562
0.0122281989653909
0.00555570543616125
0.007947617255116479
0.0054704083429223714
0.006362713579408002
0.0059193779835844396
0.0063958521269207105
0.00644961183896729
0.00779804965660277
0.0198125381552162
0.0251521126851999
0.009996623009584371
0.0153657091145209
0.0110330668651522
0.009376759461277941
0.0054027505981405705
0.00638797325034995
0.005108736450675121
0.00524977910560801
0.00589591929452957
0.00500933178507374
0.00444890363514124
0.0125874942862115
0.00686119703514863
0.0361490304912905
0.009226377898308621
0.0332902426010966
0.00639265109446092
0.00694208321070964
0.0059069151397944395
0.00554715483605874
0.0069095900207357605
0.014670246594899
0.0077951217331063095
0.024456525817908997
0.00544105508649755
0.0069434120759721395
0.008048054937933629
0.006138471891695621
0.010355483655855998
0.00875140892324088
0.0086558322034763
0.0152120648757554
0.0104448662886063
0.0149365694679346
0.00792717033430063
0.00646778738781329
0.00606806929989262
0.0312975746434084
0.00978892957082403
0.0286013113209491
0.00667234518801258
0.0421830633586797
0.00766504553181437
0.00642270666413004
0.0067540306621370295
0.0085681477681349
0.0125424272398816
0.025982874632663997
0.012866586543674
0.0318890074731177
0.0154901229446456
