key0,key4,key8,key20,key27,key28,key31,key32,key38,key43,key45,key48,key50,key58,key62,key64,key66,key67,key89,key95,key97,key113,key115,key116,key119,key129,key131,key132,key133,key134,key135,key136,key137,key138,key139,key140,key144,key153,key154,key155,key156,key157,key158,key159,key160,key161,key162,key163,key164,key165,key171,key173,key178,key208,key215,key218,key222,key233,key235,key250,key254,key260,key267,key276,key304,key314,key322,key329,key334,key344,key354,key359,key368,key378,key412,key422,key425,key435,key437,key440,key441,key442,key448,key449,key451,key455,key456,key461,key462,key471,key476,key483,key493,key497
5833.635904947918,5851.05859375,5850.474283854168,5799.333984375,5772.557454427082,5792.187337239582,5765.1318359375,5157.769205729167,5241.8076171875,5231.4501953125,5131.96435546875,5172.022298177083,5220.654296875,5229.765462239583,5222.74853515625,5209.827962239583,5215.308268229167,5105.4384765625,5189.991373697917,5794.036295572918,5795.947591145832,5297.349283854167,5837.09521484375,5257.36767578125,5274.11181640625,5344.153645833333,5313.090657552083,5331.6171875,5312.381022135417,5328.098795572917,5662.35107421875,5350.989583333333,5596.990397135418,5358.834309895833,5321.590657552083,5663.197591145832,5619.864908854168,5423.749186197917,5657.550130208332,5392.749348958333,5324.120768229167,5365.389811197917,5419.88330078125,5679.063151041668,5423.467447916667,5332.235514322917,5422.013020833333,5361.398111979167,5340.617024739583,5387.6416015625,5709.622395833332,5395.542317708333,5335.69873046875,20.39,22.686666,22.866667,3.8700001000000004,3.3,19.453332999999997,22.87,22.063334,23.82,3.3366667999999997,27.766668,25.029999,2.65,15.5,17.720001,1.75,17.383333,15.776667999999999,18.816666,29.18,29.6,5.5266665999999995,29.256666,29.590002000000002,15.806667000000001,8.586667,8.79,14.193332999999999,9.070001,-1.7130911747614543,3.3163116971651716,0.6668919722239176,-5.621214548746746,-4.717880884806315,-10.22343365351359,-4.031273444493611,-1.6885919570922852,4.324448664983113,12.50724538167318,27.898479461669922,-1.5077219605445862
5777.251139322918,5813.648763020832,5814.559733072918,5727.216471354168,5680.280924479168,5729.193522135418,5680.870279947918,5087.002604166667,5325.248697916667,5318.353190104167,5048.064290364583,5080.279296875,5310.990397135417,5300.916341145833,5296.090657552083,5303.736653645833,5290.811686197917,5017.628743489583,5290.463216145833,5815.121419270832,5820.987467447918,5294.761881510417,5778.875,5154.797200520833,5157.853515625,5269.172200520833,5164.2275390625,5213.705240885417,5169.158854166667,5215.55224609375,5742.251139322918,5265.18212890625,5540.911295572918,5268.3505859375,5165.308430989583,5694.281087239582,5582.614095052082,5368.352864583333,5754.988118489582,5321.85400390625,5164.363118489583,5268.9912109375,5367.956217447917,5745.957194010418,5367.289713541667,5165.747233072917,5367.081868489583,5259.22265625,5209.397786458333,5314.215006510417,5786.495930989582,5320.165364583333,5164.5068359375,19.193335,21.820002,21.993332000000002,4.8166666,4.423333,18.25,21.816666,22.876665,24.769999,4.3300004,27.94,25.833334,3.2133334,14.986667,17.503334,1.6633334,17.18,15.426666,20.233334,28.57,29.04,5.72,28.696669,29.363333,15.143332999999998,8.643333,8.843333,13.253333,9.093333,4.799071311950684,4.999448299407959,-16.332157452901207,-8.262979030609129,-16.848721822102867,-16.632959365844727,-11.132430394490562,-2.600493341684341,2.0447161793708797,13.17651081085205,38.491024017333984,-1.5904567341009777
5769.34033203125,5797.914388020832,5800.694661458332,5750.25927734375,5716.828450520832,5750.453125,5716.319173177082,5124.6064453125,5326.781412760417,5322.5361328125,5088.418619791667,5148.267252604167,5318.499348958333,5312.061360677083,5310.612141927083,5314.8232421875,5308.924641927083,5059.805989583333,5308.917805989583,5801.524576822918,5804.039225260418,5340.811197916667,5772.680013020832,5122.610188802083,5126.371419270833,5268.491536458333,5139.388671875,5167.54296875,5201.608561197917,5232.650553385417,5599.597493489582,5258.637044270833,5576.975911458332,5215.906575520833,5143.918131510417,5686.709309895832,5614.768391927082,5318.5234375,5604.257649739582,5272.942057291667,5187.43212890625,5220.808756510417,5310.923177083333,5701.890462239582,5315.434244791667,5153.103678385417,5312.84619140625,5244.647786458333,5216.951009114583,5273.991536458333,5677.906412760418,5273.330240885417,5162.44287109375,19.47,22.243332000000002,22.383333,4.02,3.6633332000000003,18.29,22.163332,22.73667,24.730001,3.21,27.506667999999998,25.833334,3.3466666,14.8,17.273332999999997,0.7,16.94,14.606667000000002,19.976667000000003,28.443334999999998,28.993334,6.023333,28.74,28.450003000000002,14.68,8.273334,8.516666,12.893333,8.82,3.9158895015716553,7.263956546783447,-3.0914825399716697,-7.145166873931885,-6.934805631637572,-13.328664461771648,-8.495178699493406,-4.852591435114543,3.87838617960612,12.8441473642985,28.42634264628093,0.04127939542134603
5777.94970703125,5810.491373697918,5814.360188802082,5726.634440104168,5684.0556640625,5724.89404296875,5680.909016927082,5223.506022135417,5219.574544270833,5213.69970703125,5179.6005859375,5240.344563802083,5207.577311197917,5203.25927734375,5201.03955078125,5201.422688802083,5198.278157552083,5152.773111979167,5189.915852864583,5783.8310546875,5789.63671875,5345.58642578125,5813.918131510418,5152.122884114583,5158.411946614583,5314.831380208333,5177.322916666667,5193.522135416667,5238.436197916667,5275.064127604167,5661.886393229168,5306.215494791667,5537.578287760418,5221.08984375,5182.8232421875,5568.456380208332,5542.475748697918,5306.734537760417,5658.95654296875,5262.401692708333,5223.296061197917,5228.052571614583,5328.267740885417,5600.623209635418,5312.442545572917,5191.739908854167,5319.56689453125,5288.3828125,5258.453938802083,5311.917805989583,5701.435872395832,5267.361002604167,5198.876953125,19.916666,22.443335,22.693335,3.2966669,3.0166667,18.786667,22.786667,21.9,23.806665,2.3866665,26.986665999999996,24.949999,3.6200001000000004,14.416667000000002,16.856667,-0.36666667,16.53,14.649999,19.016668,29.0,28.76,5.4500003,28.913332,28.61,15.066667,9.186667,9.47,13.373334,9.833333,2.170121351877848,4.559159119923909,0.4891577959060669,-8.662264982859293,0.8415969212849935,-17.17923927307129,4.9083244403203325,3.8540795644124355,5.100697636604308,11.753690679868065,26.64944966634114,-2.8264472149312496
5747.562825520832,5786.612141927082,5790.256998697918,5710.194661458332,5663.941080729168,5709.107747395832,5660.835286458332,5120.337727864583,5159.826171875,5148.95556640625,5081.6318359375,5116.938313802083,5138.935709635417,5140.245768229167,5132.6591796875,5130.23681640625,5125.652506510417,5046.57666015625,5119.082356770833,5797.4189453125,5804.05859375,5369.500651041667,5813.7255859375,5226.97998046875,5242.194986979167,5439.706705729167,5285.912923177083,5304.525065104167,5382.317545572917,5416.82177734375,5750.21728515625,5443.305826822917,5571.884602864582,5338.632975260417,5298.803548177083,5657.813313802082,5589.065266927082,5420.34521484375,5754.2744140625,5387.732421875,5379.409993489583,5354.650716145833,5440.823404947917,5709.607259114582,5427.842447916667,5322.303385416667,5434.650716145833,5443.419596354167,5418.00927734375,5451.8916015625,5775.597330729168,5400.81201171875,5343.01513671875,19.1,21.766668,21.936666,3.1566665,2.9366665000000003,18.289998999999998,21.943335,22.033333,23.313334,2.3133333,26.686666,24.156668,3.0266666,15.02,17.173334,-0.38666666,16.82,14.846667000000002,20.056665,28.646666999999997,28.943334999999998,6.3033333,28.696665000000003,27.62,15.256667000000002,9.366666,9.56,13.580001000000001,9.823333,2.0431772073109946,5.147828022638957,-11.974178314208984,-5.799417893091839,-11.90747801462809,-18.34695561726888,-6.8422462940216064,0.5271385510762533,5.3388584454854335,16.828341801961262,32.41517448425293,-1.915532966454824
5779.874674479168,5803.355305989582,5803.21728515625,5733.694173177082,5691.583821614582,5729.629720052082,5687.529134114582,5268.354817708333,5288.918294270833,5290.314127604167,5235.549967447917,5256.999674479167,5291.324055989583,5267.207682291667,5269.407063802083,5291.783854166667,5270.923177083333,5196.917805989583,5290.497233072917,5799.0625,5800.869466145832,5301.01953125,5786.9912109375,5159.486002604167,5166.09375,5323.34521484375,5188.459798177083,5214.869791666667,5248.619303385417,5287.89208984375,5589.953287760418,5323.306315104167,5458.044596354167,5257.317220052083,5195.96435546875,5533.4482421875,5474.566731770833,5360.614908854167,5586.412434895832,5312.48193359375,5243.0517578125,5266.48583984375,5375.773600260417,5567.90478515625,5365.837239583333,5210.037272135417,5370.965494791667,5319.264973958333,5283.3447265625,5349.641438802083,5613.422688802082,5319.199544270833,5221.965494791667,20.83,23.406668,23.713333,3.7266667,3.25,19.130001,23.853333,22.333334,24.106667,2.8533334999999997,26.956667,25.163332,4.66,14.296666,16.99,0.6266666,16.656668,15.433333,19.966667,28.483332,28.506666,5.896667,28.199999,27.473333,13.973332000000001,8.726666,8.886666,12.16,9.11,2.355139891306559,2.749949216842652,-1.1837994083762169,-7.726010799407959,0.06943506995836894,0.4919795921693246,0.652877022822698,10.940163294474281,7.898123820622763,0.6132419109344482,17.380933284759518,-6.261813481648762
5819.828287760418,5846.016276041668,5845.685384114582,5775.41064453125,5732.031087239582,5771.196126302082,5728.126302083332,5364.403645833333,5294.609537760417,5286.414713541667,5337.971516927083,5358.890299479167,5279.116048177083,5275.177897135417,5270.83935546875,5273.0517578125,5267.083658854167,5307.02099609375,5264.939778645833,5800.865071614582,5803.95361328125,5348.531901041667,5792.90283203125,5153.184895833333,5154.429036458333,5310.037272135417,5160.68115234375,5167.334147135417,5239.431640625,5271.736653645833,5525.473958333332,5299.693196614583,5445.796061197917,5188.058756510417,5163.738118489583,5466.224609375,5447.86865234375,5288.328287760417,5521.257486979168,5231.326009114583,5220.680501302083,5194.277506510417,5317.216634114583,5489.194661458333,5297.2392578125,5171.192545572917,5306.770345052083,5276.58935546875,5250.549967447917,5298.183919270833,5556.093587239582,5239.159016927083,5181.18212890625,20.863332999999997,23.32,23.423334,3.5233333,3.1366665,19.463333,23.17,22.576666,24.843332,2.8833332,27.786666999999998,26.156668,3.86,14.22,16.783335,-0.3633333,16.456667000000003,16.503334,19.413332,29.306665000000002,28.946665000000003,5.826666400000001,29.150002,29.663335999999997,13.990001000000001,8.643333,8.82,12.329999,9.063333,-2.13699475924174,3.9932595888773594,6.199689696232477,-8.778560161590576,10.050146142641703,5.349868694941203,11.126028696695961,16.196998596191403,4.661589781443278,3.894718488057455,5.977650165557861,-8.374175389607746
5755.44189453125,5788.690266927082,5789.9892578125,5733.4150390625,5684.810384114582,5736.806803385418,5688.111328125,5180.772135416667,5272.437662760417,5267.276529947917,5129.979654947917,5192.20361328125,5261.292317708333,5249.210774739583,5244.70166015625,5254.773600260417,5239.419759114583,5096.986165364583,5241.439778645833,5784.636393229168,5788.97119140625,5389.0380859375,5801.537272135418,5126.922037760417,5133.12939453125,5365.300618489583,5151.547200520833,5178.763020833333,5255.061848958333,5309.213541666667,5628.912923177082,5356.365234375,5534.215494791668,5222.325358072917,5158.15478515625,5631.55078125,5558.619303385418,5358.305989583333,5638.39453125,5287.8017578125,5236.11181640625,5232.710123697917,5392.3310546875,5669.668782552082,5369.542317708333,5172.451985677083,5380.861328125,5334.533040364583,5288.5,5369.747233072917,5677.466145833332,5298.936197916667,5188.8291015625,18.643333,21.42,21.64,3.3033333,3.0033333,17.623335,21.646667,21.676666,23.160002,2.53,26.86,24.19,3.3833332,14.13,16.783333,-0.7633333000000001,16.486666,14.696667000000001,19.480001,28.413335999999997,28.696665000000003,5.4,28.553331,27.756667999999998,13.953334,9.62,9.83,12.080001,10.099999,-1.5108036994934082,2.358487367630005,-7.750935316085815,-10.898564338684082,-6.721526304880777,-10.275403340657553,-4.3470572630564375,-1.5063258012135825,5.2401833931605015,13.812597115834556,29.352897008260086,-0.4936720132827759
5766.174641927082,5803.623697916668,5809.262044270832,5724.97705078125,5698.002766927082,5722.256673177082,5693.284016927082,5076.659342447917,5196.099609375,5188.5625,5044.264811197917,5092.6455078125,5181.458333333333,5182.136881510417,5177.006022135417,5175.08740234375,5172.000813802083,5024.988932291667,5165.792317708333,5764.729654947918,5769.355143229168,5358.634440104167,5822.652180989582,5165.477864583333,5171.716796875,5326.025553385417,5186.63525390625,5223.5546875,5237.641438802083,5282.991536458333,5682.0537109375,5321.640625,5584.356770833332,5269.093912760417,5190.67138671875,5658.157552083332,5605.865397135418,5369.149739583333,5679.192220052082,5324.207194010417,5228.230305989583,5275.404134114583,5374.630045572917,5683.765625,5371.359375,5198.53564453125,5373.082356770833,5314.197591145833,5274.437825520833,5346.92578125,5707.782063802082,5329.15087890625,5206.529459635417,19.76,22.15,22.336664000000003,3.4000003,3.0566666000000002,18.99,22.426666,22.0,23.806665,2.7933333,26.693334999999998,24.853333,3.0833333,14.200001,16.413332,0.080000006,16.093332,14.236667,19.5,28.343332,28.710001000000002,5.146666000000001,28.623334999999997,27.316668,14.186667000000002,9.009999,9.259999,12.413333,9.576667,3.9242169062296544,3.2835187911987305,-3.0595175425211587,-7.98733886082967,-5.58975076675415,-9.534949779510498,-7.770010789235432,0.6769825617472329,8.18411143620809,12.216067632039387,35.07449022928873,-1.921188112348318
5800.637858072918,5831.367838541668,5836.7451171875,5771.4052734375,5740.684407552082,5766.836751302082,5734.429361979168,5194.52197265625,5206.46240234375,5198.44287109375,5147.299479166667,5206.323079427083,5190.061686197917,5195.048828125,5189.1494140625,5181.669759114583,5182.58935546875,5115.180013020833,5166.9462890625,5784.297200520832,5787.701009114582,5229.099446614583,5827.316569010418,5147.311848958333,5150.74072265625,5217.431803385417,5155.895182291667,5195.390299479167,5151.2197265625,5181.498372395833,5670.9375,5219.035970052083,5510.452311197918,5245.337890625,5155.720052083333,5577.085611979168,5519.362467447918,5357.28173828125,5668.756022135418,5301.70703125,5150.75,5244.720540364583,5340.360188802083,5627.716634114582,5352.12255859375,5153.517252604167,5346.24462890625,5222.26953125,5183.594075520833,5272.87158203125,5707.471516927082,5298.505859375,5150.8515625,19.986666,22.776667,22.963333,3.7633332999999998,3.6066665999999996,18.796667000000003,22.843332,22.163332,23.99,3.3266668,27.49,25.050001,3.4066668,15.333332999999998,17.486666,0.056666672,17.123333,15.686667000000002,19.656668,28.936666,28.876665000000003,5.5499997,28.893333000000002,29.273333,14.556666,9.366666,9.603333000000001,12.96,9.856667,3.731590549151103,4.559602340062459,-6.44404149055481,-7.498402913411457,-6.140595753987629,-13.003199418385826,-1.106514533360799,4.812496016422909,7.321897029876709,9.533686260382334,22.269546826680497,-4.458932638168335
