时间,尾部烟道进口烟气温度,炉尾部烟道出口烟气温度,炉膛出口O2浓度1,炉膛出口O2浓度2,CO的浓度,炉膛第一烟道出口烟气温度,炉膛第一烟道入口烟气温度,活性炭喷射量,一次风机实际运行电流,二次风机实际运行电流,锅炉蒸汽量,二噁英排放浓度
2016-04-16 02:00:00,1199.641082763669,3089.9235229492156,43.84074211120603,42.004168033599846,47.49536943435661,5605.635009765622,5413.137939453123,24.13888883590695,973.315963745115,239.95138549804668,121.0234737396238,0.0457436296555897
2016-04-16 03:00:00,1188.0597686767549,3118.9046936035124,47.30370521545407,45.32129716873166,16.53240787982939,5635.051147460935,5417.735717773437,24.13680505752561,925.3124999999981,239.01389312744115,121.17958259582491,0.0181945506897598
2016-04-16 04:00:00,1182.9104156494107,3116.589569091795,42.130556583404505,39.9120383262634,31.44907450675961,5670.286560058591,5422.238281249998,24.123510837554907,918.2118225097607,238.0590209960935,121.3141994476316,0.0317737866968868
2016-04-16 05:00:00,1177.682296752926,3091.919647216795,44.83750104904172,42.444908618926966,17.22222208976744,5579.200378417968,5572.189147949218,24.139050483703574,916.313659667966,237.9930686950681,117.7425403594967,0.0181320485606771
2016-04-16 06:00:00,1179.827560424801,3128.3712768554656,47.12777662277219,44.5337972640991,42.259259939193626,5661.15020751953,5721.3374633789035,24.146416664123517,923.819427490231,237.45834350585918,120.60873794555641,0.0441330206676986
2016-04-16 07:00:00,1173.580642700192,3110.907714843747,44.98749971389768,42.69351816177366,14.916667819023102,5660.752929687497,5595.877319335937,24.133443832397422,926.2210540771449,238.1874999999997,120.19917869567831,0.016305143961908998
2016-04-16 08:00:00,1176.812576293941,3103.5529785156227,43.22361135482785,40.19953823089596,17.46296405792233,5646.6118774414035,5690.6624145507785,24.129117965698217,915.0694580078099,237.256954193115,118.87239074706991,0.0178304699907429
2016-04-16 09:00:00,1184.174362182614,3115.537048339842,46.00509166717527,43.651387214660616,18.425926804542513,5615.806335449218,5619.439941406247,24.138087749481173,952.0196685791001,237.1666679382322,118.9120445251463,0.0191974582960473
2016-04-16 10:00:00,1186.891281127928,3090.276885986325,42.67685174942013,40.165739536285365,20.078702926635724,5586.0454711914035,5602.183044433593,24.14417600631712,982.500015258785,237.4618110656736,119.21621704101528,0.0199731456446802
2016-04-16 11:00:00,1183.820663452146,3135.081115722654,43.806482791900606,40.98703765869139,8.143519043922408,5628.859252929687,5738.812011718747,24.14177131652829,983.0208282470672,237.0868110656736,120.9634361267086,0.00878133129215052
2016-04-16 12:00:00,1187.692886352536,3105.48596191406,44.368518829345675,41.76759290695188,21.03703689575193,5625.772399902343,5619.229553222653,24.127196788787817,982.065963745115,236.7534828186033,119.50937271118131,0.0211659142197163
2016-04-16 13:00:00,1196.5815887451151,3107.8600463867156,42.2189803123474,39.12777614593502,12.03240919113157,5628.14044189453,5757.397644042968,24.134245395660372,977.7025451660132,236.80208587646447,119.5154666900632,0.0115806287195179
2016-04-16 14:00:00,1191.13195800781,3109.969238281248,45.25324010848996,42.74444627761839,29.587964057922306,5631.92901611328,5718.328979492185,24.136967182159392,952.0023193359351,237.26389312744118,119.84187316894501,0.0292252213702401
2016-04-16 15:00:00,1186.7152557373026,3096.608215332029,43.53703737258908,40.67129850387571,11.759259045124026,5606.236999511718,5474.710632324217,24.13104152679441,959.9652709960899,236.6111145019529,119.17768669128391,0.0124588193580003
2016-04-16 16:00:00,1185.4537048339819,3073.516693115232,47.43379783630369,45.00833415985104,13.791667938232392,5528.973999023437,5491.9431762695285,24.124310970306357,973.535873413082,237.4027824401854,116.39578819274873,0.014820162188798001
2016-04-16 17:00:00,1198.634765624997,3048.4018554687464,48.5124998092651,45.85370540618893,20.314816176891306,5539.513427734372,5424.6641235351535,24.14657783508298,1054.861129760738,239.0902709960935,114.33108901977522,0.0201821262981695
2016-04-16 18:00:00,1201.707183837889,3129.043029785153,42.945835113525355,40.982871055603,17.43055510520933,5622.109619140622,5467.0916137695285,24.141290664672827,982.4421539306613,241.19443511962882,120.85037612915009,0.0172791339383384
